# lat,lng,id,name,building_type,type,url,page_type
45.929456,7.633326,osm_bar_ristorante_even_45.9295_7.6333,Bar Ristorante Even,ristorante,ristorante,
45.907371,7.613838,osm_la_luge_45.9074_7.6138,La Luge,ristorante,ristorante,
46.293920,7.533783,osm_trattoria_della_piazza_46.2939_7.5338,Trattoria della Piazza,ristorante,ristorante,
45.765930,7.831954,osm_ristorante_mont_n_ry_45.7659_7.8320,Ristorante Mont Néry,ristorante,ristorante,
46.216729,7.510457,osm_la_l__46.2167_7.5105,La Lé,ristorante,ristorante,
46.018895,7.748343,osm_old_zermatt_46.0189_7.7483,Old Zermatt,ristorante,ristorante,
45.853625,7.733644,osm_la_grange_45.8536_7.7336,La Grange,ristorante,ristorante,
45.546768,6.755677,osm_chalet_la_tarine_45.5468_6.7557,Chalet la tarine,ristorante,ristorante,
46.484540,7.520573,osm_restaurant_aebi_46.4845_7.5206,Restaurant Aebi,ristorante,ristorante,
46.211404,7.312052,osm_restaurant_camping_sedunum_46.2114_7.3121,Restaurant Camping Sedunum,ristorante,ristorante,
45.772307,7.139579,osm_lo_grand_ba_u_45.7723_7.1396,Lo Grand Baòu,ristorante,ristorante,
45.757209,7.034941,osm_pizzeria_vecchio_forno_45.7572_7.0349,Pizzeria Vecchio Forno,ristorante,ristorante,
45.757336,7.035584,osm_la_locanda_45.7573_7.0356,La locanda,ristorante,ristorante,
46.451950,6.858001,osm_hong_kong_city_46.4520_6.8580,Hong Kong City,ristorante,ristorante,
46.018645,7.748930,osm_avena_46.0186_7.7489,Avena,ristorante,ristorante,
46.228112,7.370079,osm_pizzeria_du_pont_du_rh_ne_46.2281_7.3701,Pizzeria du pont du Rhône,ristorante,ristorante,
46.220331,7.004464,osm_la_forge_r_tisserie_pizzeria_46.2203_7.0045,La Forge Rôtisserie Pizzeria,ristorante,ristorante,
46.218707,7.004475,osm_l_ecu_du_valais_46.2187_7.0045,L'Ecu du Valais,ristorante,ristorante,
46.219583,7.004551,osm_napoli_di_greg_rio_46.2196_7.0046,Napoli di Gregório,ristorante,ristorante,
46.219165,7.004215,osm_jardin_pivoine_46.2192_7.0042,Jardin Pivoine,ristorante,ristorante,
46.170364,6.878194,osm_cantine_des_rives_46.1704_6.8782,Cantine des Rives,ristorante,ristorante,
45.736030,7.326880,osm_ristorante_pizzeria_stadio_45.7360_7.3269,Ristorante Pizzeria Stadio,ristorante,ristorante,
45.555710,6.764285,osm_bar_le_mont_blanc_45.5557_6.7643,Bar Le Mont Blanc,ristorante,ristorante,
46.497899,6.710538,osm_le_guillaume_tell_46.4979_6.7105,Le Guillaume Tell,ristorante,ristorante,
46.447758,7.565180,osm_berghotel_engstligenalp_46.4478_7.5652,Berghotel Engstligenalp,ristorante,ristorante,
46.459041,7.566777,osm_bergbach_46.4590_7.5668,Bergbach,ristorante,ristorante,
46.310429,7.477509,osm_la_broche_des_ours_46.3104_7.4775,La Broche des Ours,ristorante,ristorante,
46.228086,7.356849,osm_lung_wah_restaurant_de_cuisine_japonaise_46.2281_7.3568,Lung Wah restaurant de cuisine japonaise,ristorante,ristorante,
46.228180,7.358155,osm_pizzeria_de_la_poste_46.2282_7.3582,Pizzeria de la Poste,ristorante,ristorante,
45.734112,7.308636,osm_postiglione_45.7341_7.3086,Postiglione,ristorante,ristorante,
45.727337,7.332671,osm_sorrosopra_ristorante_pizzeria_45.7273_7.3327,Sorrosopra Ristorante Pizzeria,ristorante,ristorante,
46.315269,7.941443,osm_safran_46.3153_7.9414,Safran,ristorante,ristorante,
45.739610,7.329492,osm_bistrot_chez_julie_45.7396_7.3295,Bistrot Chez Julie,ristorante,ristorante,
45.736344,7.310836,osm_ristorante_pizzeria_caesar_45.7363_7.3108,Ristorante Pizzeria Caesar,ristorante,ristorante,
45.733431,7.289349,osm_ristorante_pizzeria_il_tripoli_45.7334_7.2893,Ristorante Pizzeria Il Tripoli,ristorante,ristorante,
45.735843,7.316867,osm_osteria_dell_oca_45.7358_7.3169,Osteria dell'Oca,ristorante,ristorante,
46.013072,7.772227,osm_paradies_46.0131_7.7722,Paradies,ristorante,ristorante,
46.019049,7.745821,osm_weisshorn_46.0190_7.7458,Weisshorn,ristorante,ristorante,
45.727917,7.349565,osm_aquolinae_45.7279_7.3496,Aquolinae,ristorante,ristorante,
45.728939,7.347842,osm_agriturismo_la_reina_45.7289_7.3478,Agriturismo La Reina,ristorante,ristorante,
46.092262,7.233634,osm_le_bec_46.0923_7.2336,Le Bec,ristorante,ristorante,
46.137704,7.316409,osm_restaurant_les_bergers_chez_benzine_46.1377_7.3164,Restaurant les Bergers Chez Benzine,ristorante,ristorante,
45.623508,6.779263,osm_le_bistrot_du_march__45.6235_6.7793,Le Bistrot du Marché,ristorante,ristorante,
46.145390,7.233124,osm_le_centrale_46.1454_7.2331,Le Centrale,ristorante,ristorante,
46.101815,7.073161,osm_antalya_kebab_46.1018_7.0732,Antalya Kebab,ristorante,ristorante,
46.411091,7.774631,osm_panoramarestaurant_lauchernalp_46.4111_7.7746,Panoramarestaurant Lauchernalp,ristorante,ristorante,
45.923072,6.868946,osm_le_bartavel_45.9231_6.8689,Le Bartavel,ristorante,ristorante,
45.925637,6.870997,osm_neapolis_45.9256_6.8710,Neapolis,ristorante,ristorante,
45.984657,6.927239,osm_les_voisines_45.9847_6.9272,Les Voisines,ristorante,ristorante,
45.984703,6.927256,osm_grenier_45.9847_6.9273,Grenier,ristorante,ristorante,
45.984756,6.927282,osm_le_stone_45.9848_6.9273,Le Stone,ristorante,ristorante,
45.983823,6.926566,osm_les_ch_serys_45.9838_6.9266,Les Chéserys,ristorante,ristorante,
45.983844,6.926938,osm_the_office_45.9838_6.9269,The Office,ristorante,ristorante,
46.398981,7.772610,osm_dorfkeller_46.3990_7.7726,Dorfkeller,ristorante,ristorante,
46.401675,7.778328,osm_sporting_46.4017_7.7783,Sporting,ristorante,ristorante,
46.403316,7.782006,osm_lonza_46.4033_7.7820,Lonza,ristorante,ristorante,
46.266742,7.470465,osm_bistro_manege_46.2667_7.4705,Bistro manege,ristorante,ristorante,
45.937444,7.630550,osm_la_grotta_45.9374_7.6305,La Grotta,ristorante,ristorante,
46.211546,7.321528,osm_restaurant_des__les_46.2115_7.3215,restaurant des îles,ristorante,ristorante,
46.155465,7.277897,osm_cabane_de_balavaux_46.1555_7.2779,Cabane de Balavaux,ristorante,ristorante,
46.101259,7.072397,osm_le_loup_blanc_46.1013_7.0724,Le Loup Blanc,ristorante,ristorante,
46.101342,7.072516,osm_steak_house_martigny_chez_steve_et_arnau_46.1013_7.0725,Steak House Martigny chez Steve et Arnaud,ristorante,ristorante,
46.101194,7.072313,osm_chick_n_more_46.1012_7.0723,Chick'N'More,ristorante,ristorante,
46.101594,7.073738,osm_terre_et_mer_46.1016_7.0737,Terre et Mer,ristorante,ristorante,
46.099904,7.070633,osm_les_touristes_46.0999_7.0706,Les Touristes,ristorante,ristorante,
46.173595,7.195869,osm_restaurant_des_bains_46.1736_7.1959,Restaurant des Bains,ristorante,ristorante,
46.101969,7.071909,osm_migros_restaurant_46.1020_7.0719,Migros Restaurant,ristorante,ristorante,
46.100725,7.072010,osm_le_lion_d_or_46.1007_7.0720,Le Lion d'Or,ristorante,ristorante,
46.102254,7.073821,osm_mcdonald_s_46.1023_7.0738,McDonald's,ristorante,ristorante,
45.672111,6.540134,osm_la_terrasse_d_isa_45.6721_6.5401,La Terrasse d'Isa,ristorante,ristorante,
46.100197,7.074249,osm_cr_perie_la_romaine_46.1002_7.0742,Crêperie la Romaine,ristorante,ristorante,
46.099466,7.074688,osm_mambo_caf__46.0995_7.0747,Mambo Café,ristorante,ristorante,
45.891932,6.711633,osm_le_s_rac_45.8919_6.7116,Le Sérac,ristorante,ristorante,
46.025919,6.638403,osm_l_agora_46.0259_6.6384,L'Agora,ristorante,ristorante,
46.026344,6.638078,osm_le_grizzly_46.0263_6.6381,Le Grizzly,ristorante,ristorante,
46.026215,6.638761,osm_le_carnotzet_46.0262_6.6388,Le Carnotzet,ristorante,ristorante,
46.025942,6.639351,osm_sushi_46.0259_6.6394,Sushi,ristorante,ristorante,
46.024899,6.641087,osm_bistro_grill_du_gron_46.0249_6.6411,Bistro Grill du Gron,ristorante,ristorante,
46.024525,6.641781,osm_pizzeria_grill_le_poirier_46.0245_6.6418,Pizzeria Grill Le Poirier,ristorante,ristorante,
46.026776,6.638270,osm_aux_petits_oignons_46.0268_6.6383,Aux Petits Oignons,ristorante,ristorante,
46.026354,6.638359,osm_le_n_v__46.0264_6.6384,Le Névé,ristorante,ristorante,
45.888476,6.712821,osm_les_terribles_45.8885_6.7128,Les Terribles,ristorante,ristorante,
45.892326,6.711518,osm_la_pizza_d_lizio_45.8923_6.7115,La Pizza Délizio,ristorante,ristorante,
45.570850,6.831942,osm_au_schuss_45.5709_6.8319,Au Schuss,ristorante,ristorante,
45.570461,6.832000,osm_le_savoy_45.5705_6.8320,Le Savoy,ristorante,ristorante,
46.139510,7.116890,osm_restaurant_de_fully_46.1395_7.1169,Restaurant de Fully,ristorante,ristorante,
45.618353,6.769144,osm_le_bistrot_alpin_45.6184_6.7691,Le Bistrot Alpin,ristorante,ristorante,
46.491147,7.556850,osm_alfredo_46.4911_7.5569,Alfredo,ristorante,ristorante,
46.490867,7.556918,osm_schmid_46.4909_7.5569,Schmid,ristorante,ristorante,
45.898615,7.112585,osm_la_peule_45.8986_7.1126,La Peule,ristorante,ristorante,
45.668895,7.696716,osm_bar_ristorante_la_tour_45.6689_7.6967,Bar-Ristorante La Tour,ristorante,ristorante,
46.289682,7.541213,osm_la_grotte_46.2897_7.5412,La Grotte,ristorante,ristorante,
46.250331,7.014230,osm_chez_mario_46.2503_7.0142,Chez Mario,ristorante,ristorante,
46.316188,7.989456,osm_angleterre_46.3162_7.9895,Angleterre,ristorante,ristorante,
46.316259,7.988900,osm_runder_46.3163_7.9889,Runder,ristorante,ristorante,
46.315884,7.989886,osm_matza_46.3159_7.9899,Matza,ristorante,ristorante,
46.315969,7.990266,osm_de_la_place_46.3160_7.9903,De la Place,ristorante,ristorante,
46.315761,7.990068,osm_royal_kebap_46.3158_7.9901,Royal Kebap,ristorante,ristorante,
46.316403,7.989051,osm_salzturm_46.3164_7.9891,Salzturm,ristorante,ristorante,
46.315418,7.990586,osm_schlosskeller_46.3154_7.9906,Schlosskeller,ristorante,ristorante,
46.316936,7.987396,osm_channa_pizzeria_46.3169_7.9874,Channa Pizzeria,ristorante,ristorante,
46.316882,7.987956,osm_couronne_46.3169_7.9880,Couronne,ristorante,ristorante,
46.224622,7.355738,osm_restaurant_de_la_piscine_46.2246_7.3557,Restaurant de la Piscine,ristorante,ristorante,
45.578792,7.974295,osm_circolo_san_grato_45.5788_7.9743,circolo San Grato,ristorante,ristorante,
45.717132,6.574171,osm_hostellerie_du_doron_45.7171_6.5742,Hostellerie du Doron,ristorante,ristorante,
45.717252,6.574375,osm_h_tel_du_grand_mont_45.7173_6.5744,Hôtel du Grand-Mont,ristorante,ristorante,
45.796125,6.982803,osm_baita_ermitage_45.7961_6.9828,Baita Ermitage,ristorante,ristorante,
45.855181,7.930867,osm_trattoria_fum_diss_45.8552_7.9309,trattoria Fum Diss,ristorante,ristorante,
45.854577,7.937029,osm_la_stube_45.8546_7.9370,La Stube,ristorante,ristorante,
45.853198,7.937574,osm_dir_und_don_45.8532_7.9376,Dir und Don,ristorante,ristorante,
45.852874,7.937992,osm_c__nosta_45.8529_7.9380,Cà Nosta,ristorante,ristorante,
45.852551,7.936769,osm_unione_alagnese_45.8526_7.9368,Unione Alagnese,ristorante,ristorante,
45.854523,7.936130,osm_genzianella_45.8545_7.9361,Genzianella,ristorante,ristorante,
45.779421,7.823710,osm_pizzeria_oro_argento_e_bronzo_45.7794_7.8237,Pizzeria Oro Argento e Bronzo,ristorante,ristorante,
45.737819,7.323531,osm_ianua_ristorante_45.7378_7.3235,Ianua Ristorante,ristorante,ristorante,
45.751114,7.648628,osm_trattoria_45.7511_7.6486,Trattoria,ristorante,ristorante,
45.750720,7.649317,osm_summer_pub_45.7507_7.6493,Summer Pub,ristorante,ristorante,
45.751266,7.647627,osm_ristorante_pizzeria_gi_gi_45.7513_7.6476,Ristorante Pizzeria Gi&Gi,ristorante,ristorante,
45.750891,7.648100,osm_vinosteria_borracho_45.7509_7.6481,Vinosteria Borracho,ristorante,ristorante,
45.920289,6.867752,osm_la_tabl_e_45.9203_6.8678,La Tablée,ristorante,ristorante,
45.920319,6.867702,osm_la_ferme_45.9203_6.8677,La Ferme,ristorante,ristorante,
45.922562,6.868976,osm_poco_loco_45.9226_6.8690,Poco Loco,ristorante,ristorante,
46.216729,7.003005,osm_caf__restaurant_de_la_gare_46.2167_7.0030,Café-restaurant de la gare,ristorante,ristorante,
46.217927,7.004601,osm_les_3_table_46.2179_7.0046,Les 3 table,ristorante,ristorante,
45.776930,7.297904,osm_ristorante_pizzeria_bellevue_45.7769_7.2979,Ristorante Pizzeria Bellevue,ristorante,ristorante,
45.717861,7.276031,osm_avalon_45.7179_7.2760,Avalon,ristorante,ristorante,
45.701487,7.241108,osm_vinosteria_antirouille_45.7015_7.2411,Vinosteria Antirouille,ristorante,ristorante,
45.777576,7.824951,osm_lo_stambecco_45.7776_7.8250,Lo Stambecco,ristorante,ristorante,
46.385245,7.116278,osm_buvette_d_alpage_des_petits_lacs_46.3852_7.1163,Buvette d'alpage des Petits Lacs,ristorante,ristorante,
46.221033,7.595758,osm_la_foug_re_46.2210_7.5958,La Fougère,ristorante,ristorante,
46.231760,7.357143,osm_sawasdee_thai_46.2318_7.3571,Sawasdee Thai,ristorante,ristorante,
45.555409,6.646095,osm_l_atelier_45.5554_6.6461,L'Atelier,ristorante,ristorante,
45.779595,6.714755,osm_alpinus_lodge_45.7796_6.7148,Alpinus Lodge,ristorante,ristorante,
46.212078,7.258078,osm_le_relais_du_petit_bourg_46.2121_7.2581,Le Relais du Petit Bourg,ristorante,ristorante,
46.250025,7.019210,osm_restaurant_de_la_tour_46.2500_7.0192,Restaurant de la Tour,ristorante,ristorante,
46.385195,6.853494,osm_le_phare_46.3852_6.8535,Le Phare,ristorante,ristorante,
45.828295,7.825462,osm_osteria_45.8283_7.8255,Osteria,ristorante,ristorante,
46.231911,6.656180,osm_alba_46.2319_6.6562,Alba,ristorante,ristorante,
45.891963,6.712904,osm_les_4__pices_45.8920_6.7129,Les 4 épices,ristorante,ristorante,
45.702089,7.207155,osm_ristorante_siciliano_lo_soladzo_45.7021_7.2072,Ristorante siciliano Lo Soladzo,ristorante,ristorante,
45.749447,7.617001,osm_oishi_45.7494_7.6170,Oishi,ristorante,ristorante,
46.313513,7.781705,osm_gestelnburg_46.3135_7.7817,Gestelnburg,ristorante,ristorante,
45.864360,6.687422,osm_l_alpage_45.8644_6.6874,L'Alpage,ristorante,ristorante,
46.401063,6.502673,osm_oxxy_beach_46.4011_6.5027,Oxxy Beach,ristorante,ristorante,
45.737288,7.404252,osm_ristoragip_45.7373_7.4043,Ristoragip,ristorante,ristorante,
45.741144,7.371783,osm_old_wild_west_45.7411_7.3718,Old Wild West,ristorante,ristorante,
46.309880,7.800294,osm_rarnerhof_46.3099_7.8003,Rarnerhof,ristorante,ristorante,
46.222892,7.369075,osm_casa_do_benfica_de_sion_46.2229_7.3691,Casa do Benfica de Sion,ristorante,ristorante,
46.102841,7.073562,osm_au_grotto_46.1028_7.0736,Au Grotto,ristorante,ristorante,
46.149907,6.764511,osm_les_mines_d_or_46.1499_6.7645,Les Mines d'Or,ristorante,ristorante,
46.161207,7.283214,osm_restaurant_de_tracouet_46.1612_7.2832,Restaurant de Tracouet,ristorante,ristorante,
46.253214,6.949216,osm_le_comptoir___une_petite_robe_en_soie_46.2532_6.9492,Le Comptoir - Une petite robe en soie,ristorante,ristorante,
46.252098,6.946263,osm_chez_palmira_46.2521_6.9463,Chez Palmira,ristorante,ristorante,
46.223033,6.958393,osm_restaurant_les_cerniers_46.2230_6.9584,Restaurant les Cerniers,ristorante,ristorante,
45.748494,7.612223,osm_ristorante_pizzeria_locanda_cervino_45.7485_7.6122,Ristorante Pizzeria Locanda Cervino,ristorante,ristorante,
45.778573,7.590541,osm_pizzeria_ristorante_copa_pan_45.7786_7.5905,Pizzeria Ristorante Copa Pan,ristorante,ristorante,
45.730097,7.310675,osm_mir__45.7301_7.3107,Mirò,ristorante,ristorante,
46.059136,7.810175,osm_t_schalp_restaurant___lodge_46.0591_7.8102,Täschalp Restaurant & Lodge,ristorante,ristorante,
45.739383,7.605359,osm_trattoria_u__cien_45.7394_7.6054,Trattoria Uè Cien,ristorante,ristorante,
46.230010,7.348623,osm_le_rallye_46.2300_7.3486,Le Rallye,ristorante,ristorante,
46.382128,6.858859,osm_pizzeria_le_colibri_46.3821_6.8589,Pizzeria le Colibri,ristorante,ristorante,
46.232501,7.362542,osm_le_c_46.2325_7.3625,le C,ristorante,ristorante,
46.297379,7.663050,osm_caf__rothen_46.2974_7.6630,Café Rothen,ristorante,ristorante,
46.442581,7.458181,osm_zum_stall_46.4426_7.4582,Zum Stall,ristorante,ristorante,
45.534908,6.636230,osm_l_etoile_45.5349_6.6362,L'Etoile,ristorante,ristorante,
45.534734,6.636163,osm_les_2_zebres_45.5347_6.6362,Les 2 Zebres,ristorante,ristorante,
45.506277,6.675640,osm_le_refuge_45.5063_6.6756,Le Refuge,ristorante,ristorante,
45.922576,6.870149,osm_le_monchu_45.9226_6.8701,Le Monchu,ristorante,ristorante,
45.779929,6.581069,osm_au_c_ur_du_diamant_45.7799_6.5811,Au Cœur du Diamant,ristorante,ristorante,
45.760220,6.551205,osm_le_benetton_45.7602_6.5512,Le Benetton,ristorante,ristorante,
45.747364,6.507850,osm_le_panoramique_2000_45.7474_6.5079,Le Panoramique 2000,ristorante,ristorante,
45.784575,6.500678,osm_le_mazot_45.7846_6.5007,Le Mazot,ristorante,ristorante,
45.571489,6.832849,osm_bois_de_l_ours_45.5715_6.8328,Bois de l'Ours,ristorante,ristorante,
45.571662,6.832521,osm_lolita_pizza_45.5717_6.8325,Lolita Pizza,ristorante,ristorante,
45.571617,6.832411,osm_papa_pizza_45.5716_6.8324,Papa Pizza,ristorante,ristorante,
45.571708,6.832631,osm_restaurant_savoyard_45.5717_6.8326,Restaurant Savoyard,ristorante,ristorante,
45.571588,6.832206,osm_patatrack_45.5716_6.8322,Patatrack,ristorante,ristorante,
45.759427,7.729320,osm_pizzeria_le_moulin_45.7594_7.7293,Pizzeria Le Moulin,ristorante,ristorante,
45.524311,7.200536,osm_albergo_gran_paradiso_45.5243_7.2005,Albergo Gran Paradiso,ristorante,ristorante,
46.226164,7.355723,osm_l_quat_sous_46.2262_7.3557,l'quat sous,ristorante,ristorante,
45.879243,6.526081,osm__toile_des_alpes_45.8792_6.5261,Étoile des Alpes,ristorante,ristorante,
45.836946,6.569800,osm_le_gentiana_45.8369_6.5698,Le Gentiana,ristorante,ristorante,
45.836148,6.567844,osm_le_pralin_45.8361_6.5678,Le Pralin,ristorante,ristorante,
45.838561,6.573194,osm_pizz_mountain_45.8386_6.5732,Pizz'Mountain,ristorante,ristorante,
46.259675,7.442281,osm_accademia_della_pizza_46.2597_7.4423,Accademia della Pizza,ristorante,ristorante,
45.569032,7.117460,osm_galisia_45.5690_7.1175,Galisia,ristorante,ristorante,
45.586717,7.128942,osm_ristorante_la_chemine_45.5867_7.1289,Ristorante La Chemine,ristorante,ristorante,
45.660047,7.690473,osm_la_ch_telaine_45.6600_7.6905,La Châtelaine,ristorante,ristorante,
45.543075,7.822150,osm_agriturismo_cascina_barbassa_45.5431_7.8221,Agriturismo Cascina Barbassa,ristorante,ristorante,
46.210562,6.736109,osm_le_bout_du_lac_46.2106_6.7361,Le Bout du Lac,ristorante,ristorante,
46.007441,6.675158,osm_l_ancolie_46.0074_6.6752,L'Ancolie,ristorante,ristorante,
46.226474,7.360787,osm_trattorie_d_italia_46.2265_7.3608,Trattorie d'Italia,ristorante,ristorante,
46.255553,7.532038,osm_le_margueron_46.2556_7.5320,Le Margueron,ristorante,ristorante,
45.665984,7.692909,osm_pizzeria_45.6660_7.6929,Pizzeria,ristorante,ristorante,
46.218390,7.303649,osm_les_foug_res_46.2184_7.3036,Les Fougères,ristorante,ristorante,
46.229360,7.529112,osm_restaurant_du_cr_t_du_midi_46.2294_7.5291,Restaurant du Crêt-du-Midi,ristorante,ristorante,
45.662810,7.690615,osm_hotel_ristorante_evancon_45.6628_7.6906,Hotel-Ristorante Evancon,ristorante,ristorante,
45.662320,7.691348,osm_pizzeria_pako_45.6623_7.6913,Pizzeria Pako,ristorante,ristorante,
46.256746,7.526320,osm_le_t_l_ph_rique_46.2567_7.5263,Le Téléphérique,ristorante,ristorante,
45.506703,6.920179,osm_l__toile_des_neiges_45.5067_6.9202,L'Étoile des Neiges,ristorante,ristorante,
46.254013,7.530328,osm_buvette_du_lavioz_46.2540_7.5303,Buvette du Lavioz,ristorante,ristorante,
46.492350,7.557926,osm_apart_hotel_adelboden_46.4923_7.5579,Apart Hotel Adelboden,ristorante,ristorante,
46.197645,7.586119,osm_la_gougra_46.1976_7.5861,La Gougra,ristorante,ristorante,
46.426204,6.922643,osm_le_contretemps_46.4262_6.9226,Le Contretemps,ristorante,ristorante,
45.736796,7.317930,osm_cibo_45.7368_7.3179,Cibo,ristorante,ristorante,
45.718572,6.947389,osm_la_coq_maf_45.7186_6.9474,La Coq Maf,ristorante,ristorante,
45.718673,6.947122,osm_angela_s_caf__45.7187_6.9471,Angela's Café,ristorante,ristorante,
45.718810,6.947792,osm_la_cr_che_45.7188_6.9478,La Crèche,ristorante,ristorante,
45.716515,6.946895,osm_la_pepita_45.7165_6.9469,La Pepita,ristorante,ristorante,
45.712120,6.943469,osm_lo_tata__45.7121_6.9435,Lo Tata',ristorante,ristorante,
45.709442,6.949731,osm_taverna_coppapan_45.7094_6.9497,Taverna Coppapan,ristorante,ristorante,
46.215051,7.585431,osm_caf__restaurant_des_alpes_46.2151_7.5854,Café Restaurant des Alpes,ristorante,ristorante,
46.223772,7.592848,osm_la_poste_46.2238_7.5928,La Poste,ristorante,ristorante,
46.286159,7.878331,osm_im_bergji_46.2862_7.8783,Im Bergji,ristorante,ristorante,
46.102363,7.073136,osm_siam_thai_46.1024_7.0731,Siam-Thai,ristorante,ristorante,
46.401194,6.507787,osm_club_house_46.4012_6.5078,Club House,ristorante,ristorante,
45.832108,7.752352,osm_baita_stella_alpina_45.8321_7.7524,Baita Stella Alpina,ristorante,ristorante,
46.336173,6.890577,osm_auberge_de_vouvry_46.3362_6.8906,Auberge de Vouvry,ristorante,ristorante,
46.128205,7.021707,osm_h_tel_balance_46.1282_7.0217,Hôtel Balance,ristorante,ristorante,
46.459047,6.844524,osm_cr_perie_de_l_ancien_port_46.4590_6.8445,Crêperie de l'Ancien Port,ristorante,ristorante,
45.936040,7.628829,osm_casa_dello_sport_45.9360_7.6288,Casa dello Sport,ristorante,ristorante,
46.228689,7.356459,osm_migros_restaurant_46.2287_7.3565,Migros Restaurant,ristorante,ristorante,
45.649063,7.860176,osm_bar___ristorante_oropa_45.6491_7.8602,Bar - Ristorante Oropa,ristorante,ristorante,
46.326282,7.722794,osm_restaurant_seilbahn_46.3263_7.7228,Restaurant Seilbahn,ristorante,ristorante,
46.207971,6.776708,osm_la_passe_montagne_46.2080_6.7767,La Passe Montagne,ristorante,ristorante,
45.614542,7.808562,osm_vea_bistrot_45.6145_7.8086,Vea Bistrot,ristorante,ristorante,
46.228146,7.356763,osm_bosphorus_46.2281_7.3568,Bosphorus,ristorante,ristorante,
45.646067,7.719644,osm_ristorante_lo_convento_45.6461_7.7196,Ristorante Lo Convento,ristorante,ristorante,
45.642152,7.724048,osm_trattoria_lo_doir_45.6422_7.7240,Trattoria Lo Doir,ristorante,ristorante,
46.231738,7.361517,osm_la_tonnella_46.2317_7.3615,La Tonnella,ristorante,ristorante,
46.231806,7.363337,osm_restaurant_de_l_h_tel_du_rh_ne_46.2318_7.3633,Restaurant de l'Hôtel du Rhône,ristorante,ristorante,
46.389664,6.860960,osm_chez_paul_46.3897_6.8610,Chez Paul,ristorante,ristorante,
46.302232,7.931494,osm_c_cile_46.3022_7.9315,Cécile,ristorante,ristorante,
45.922801,6.869065,osm_la_cal_che_45.9228_6.8691,La Calèche,ristorante,ristorante,
46.083407,6.727810,osm_la_tartinerie_46.0834_6.7278,La Tartinerie,ristorante,ristorante,
46.076928,6.719751,osm_la_ch_vre_46.0769_6.7198,La chèvre,ristorante,ristorante,
46.252247,6.946751,osm_la_hacienda_46.2522_6.9468,La hacienda,ristorante,ristorante,
46.196088,7.839020,osm_kuhstall_46.1961_7.8390,Kuhstall,ristorante,ristorante,
46.195623,7.839965,osm_le_chalet_46.1956_7.8400,Le Chalet,ristorante,ristorante,
46.076532,6.718520,osm_mimy_s_46.0765_6.7185,Mimy's,ristorante,ristorante,
46.102929,7.071299,osm_yakito_46.1029_7.0713,Yakito,ristorante,ristorante,
46.234089,6.656108,osm_le_national_46.2341_6.6561,Le National,ristorante,ristorante,
45.615806,7.356382,osm_belvedere_45.6158_7.3564,Belvedere,ristorante,ristorante,
45.916253,6.691296,osm_camp_de_base_45.9163_6.6913,Camp de base,ristorante,ristorante,
45.770768,7.830602,osm_carducci_45.7708_7.8306,Carducci,ristorante,ristorante,
46.489523,7.347373,osm_alp_parwenge_46.4895_7.3474,Alp Parwenge,ristorante,ristorante,
46.180760,7.294423,osm_la_cantina_46.1808_7.2944,La Cantina,ristorante,ristorante,
45.639583,7.725119,osm_ristorante_tipico_la_kiuva_45.6396_7.7251,Ristorante Tipico La Kiuva,ristorante,ristorante,
46.460001,6.843999,osm_l_armailli_46.4600_6.8440,L'Armailli,ristorante,ristorante,
46.459174,6.843843,osm_le_mazot_46.4592_6.8438,Le Mazot,ristorante,ristorante,
45.829001,6.949678,osm_restaurant_bellevue_45.8290_6.9497,Restaurant Bellevue,ristorante,ristorante,
46.202528,7.373592,osm_cafe_restaurant_du_bisse_46.2025_7.3736,Cafe Restaurant du Bisse,ristorante,ristorante,
46.108144,6.591385,osm_le_marronnier_46.1081_6.5914,Le Marronnier,ristorante,ristorante,
46.019509,6.919342,osm_le_buet_46.0195_6.9193,Le Buet,ristorante,ristorante,
45.790885,6.971470,osm_ristorante_la_padella_45.7909_6.9715,Ristorante La Padella,ristorante,ristorante,
45.717890,6.947887,osm_ristorante_la_grotta_45.7179_6.9479,Ristorante La Grotta,ristorante,ristorante,
45.899522,7.616558,osm_ristorante_lo_gurfo_45.8995_7.6166,Ristorante Lo Gurfo,ristorante,ristorante,
45.875639,7.623244,osm_pizzeria_ristorante_chez_luisella_45.8756_7.6232,Pizzeria Ristorante Chez Luisella,ristorante,ristorante,
46.343196,7.012523,osm_la_lorraine_46.3432_7.0125,La Lorraine,ristorante,ristorante,
46.341610,7.013041,osm_restaurant_la_fromagerie_46.3416_7.0130,Restaurant La Fromagerie,ristorante,ristorante,
46.343279,7.013677,osm_n_34___premium_turkish_street_food_46.3433_7.0137,N°34 - Premium Turkish Street Food,ristorante,ristorante,
46.346246,7.017182,osm_l_essentiel_46.3462_7.0172,L'Essentiel,ristorante,ristorante,
46.342114,7.013489,osm_le_qg_46.3421_7.0135,Le QG,ristorante,ristorante,
46.106190,7.924897,osm_ch_mi_stuba_46.1062_7.9249,Chämi-Stuba,ristorante,ristorante,
45.723202,7.188551,osm_grand_sarriod_45.7232_7.1886,Grand Sarriod,ristorante,ristorante,
45.925816,6.870088,osm_satsuki_45.9258_6.8701,Satsuki,ristorante,ristorante,
45.740699,7.339232,osm_espace_45.7407_7.3392,Espace,ristorante,ristorante,
46.020528,7.746551,osm_stadel_46.0205_7.7466,Stadel,ristorante,ristorante,
